Part No.,Part description,Group number,Group name
VTS6000WHI,1 GANG SOCKET MOUNTING FRAME,AG-00055,Finished Goods - Press Moulding
VTS6025EMWHI,1GANG 25MM DEEP MOUNTING BOX,AG-00055,Finished Goods - Press Moulding
VTS6025WHI,1GANG 25MM DEEP MOUNTING BOX,AG-00055,Finished Goods - Press Moulding
VTS6035EMWHI,1GANG 35MM DEEP MOUNTING BOX - PRESS,AG-00026,Lower Level - Moulding
VTS6035WHI,1GANG 35MM DEEP MOUNTING BOX,AG-00055,Finished Goods - Press Moulding
VTS6135EMWHI,1G 35MM DEEP EDGE MOUNTING BOX,AG-00014,Finished Goods - Moulding
VTS7000WHI,2 GANG SOCKET MOUNTING FRAME,AG-00055,Finished Goods - Press Moulding
VTS7025EMWHI,2GANG 25MM DEEP MOUNTING BOX,AG-00026,Lower Level - Moulding
VTS7025WHI,2GANG 25MM DEEP MOUNTING BOX,AG-00055,Finished Goods - Press Moulding
VTS7035EMWHI,2 GANG 35MM DEEP BOX - PRESS,AG-00026,Lower Level - Moulding
VTS7035WHI,2GANG 35MM DEEP MOUNTING BOX,AG-00055,Finished Goods - Press Moulding
VTS8028EMWHI,3GANG 28MM DEEP MOUNTING BOX,AG-00026,Lower Level - Moulding
VTS8028WHI,3GANG 28MM DEEP MOUNTING BOX,AG-00057,Phase Out HNY
VTS8035,3 GANG 35MM DEEP MOUNTING BOX,AG-00014,Finished Goods - Moulding
VTSAB1000WHI,3D ANTIBAC SCREW FIXING KIT,AG-00016,OBSOLETE
VTSKMH1WHI,RCD HOUSING,AG-00020,Finished Goods - Fabrication
VTSMIWHI,INTERNAL CORNER,AG-00016,OBSOLETE
VTSMSWHI,END CAP (PAIR),AG-00014,Finished Goods - Moulding
VTSTLLWHI,FLAT TEE,AG-00016,OBSOLETE
VX40BLU,PART M FLANGE - BLUE,AG-00014,Finished Goods - Moulding
VX40CHA,PART M FLANGE - CHARCOAL,AG-00014,Finished Goods - Moulding
VX41BLU,PART M SOCKET SPACER - BLUE,AG-00014,Finished Goods - Moulding
VX41CHA,PART M SOCKET SPACER - CHA,AG-00014,Finished Goods - Moulding
VXAB40CHA,3D ANTIBAC PART M FLANGE CHARCOAL,AG-00014,Finished Goods - Moulding
VXAB41CHA,3D ANTIBAC PART M SOCKET SPACE CHARCOAL,AG-00014,Finished Goods - Moulding
WCG5,CABLE ENTRY - PVC CABLE,AG-00016,OBSOLETE
WDPURPART1032,FRONT PLATE 1 MODULE F/P 48159PL FINISHED IN GRA,AG-00014,Finished Goods - Moulding
WP31G35,1G 35MM 3 COMPT BACK BOX,AG-00016,OBSOLETE
WPKBS132,1G 32MM CONDUIT BACK BOX,AG-00016,OBSOLETE
WTCB20,CONDUIT ENTRY M20 THREAD,AG-00014,Finished Goods - Moulding
XC2WHI,16MM EXT SPRING CLIP,AG-00057,Phase Out HNY
XC3WHI,22MM EXT SPRING CLIP,AG-00057,Phase Out HNY
XC4EMWHI,XC/4 IN BULK WHITE,AG-00026,Lower Level - Moulding
XC4WHI,25MM EXT SPRING CLIP,AG-00057,Phase Out HNY
YAE1WHI,16MMX16MM EXTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAE200WHI,32X12.5MM EXTERNAL ANGLE,AG-00057,Phase Out HNY
YAE2WHI,25MMX16MM EXTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAE3WHI,40MMX16MM EXTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAE4WHI,40MMX25MM EXTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAE5WHI,40X40MM EXTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAE6WHI,50X25MM EXTERNAL ANGLE,AG-00057,Phase Out HNY
YAE8WHI,50X50MM EXTERNAL CORNER,AG-00014,Finished Goods - Moulding
YAF1WHI,16MMX16MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAF200WHI,32MMX12.5MM FLAT ANGLE,AG-00057,Phase Out HNY
YAF2WHI,25MMX16MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAF3WHI,40MMX16MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAF4WHI,40MMX25MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAF5WHI,40X40MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAF6WHI,50X25MM FLAT ANGLE,AG-00057,Phase Out HNY
YAF7WHI,50X32MM FLAT ANGLE,AG-00057,Phase Out HNY
YAF8WHI,50X50MM FLAT ANGLE,AG-00014,Finished Goods - Moulding
YAI1WHI,16MMX16MM INTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAI200WHI,32MMX12.50MM INTENAL ANGLE,AG-00057,Phase Out HNY
YAI2WHI,25MMX16MM INTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAI3WHI,40MMX16MM INTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAI4WHI,40MMX25MM INTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAI5WHI,40MMX40MM INTERNAL ANGLE,AG-00014,Finished Goods - Moulding
YAI6WHI,50MMX25MM INTERNAL ANGLE,AG-00057,Phase Out HNY
YAI8WHI,50 X 50MM INTERNAL CORNER,AG-00014,Finished Goods - Moulding
YC1WHI,16X16MM COUPLER,AG-00014,Finished Goods - Moulding
YC2WHI,25X16MM COUPLER,AG-00014,Finished Goods - Moulding
YC3WHI,40X16MM INTERNAL COUPLER,AG-00014,Finished Goods - Moulding
YC4WHI,40X25MM INTERNAL COUPLER,AG-00014,Finished Goods - Moulding
YC5WHI,40X40MM INTERNAL COUPLER,AG-00014,Finished Goods - Moulding
YC8WHI,50 X 50MM EXTERNAL COUPLER,AG-00014,Finished Goods - Moulding
YCR1001ELWHI,CMT/4 1 WAY CIRC. BOX EXT.,AG-00014,Finished Goods - Moulding
YCR1002ELWHI,CMT/4 2 WAY CIRC. BOX EXT.,AG-00016,OBSOLETE
YCR1ELWHI,CIRCULAR BOX EXT. LUG,AG-00055,Finished Goods - Press Moulding
YCR2002EL,YT/200 CIRCULAR BOX 2 WAY,AG-00016,OBSOLETE
YCR502RED,RED ALERT CIRCULAR BOX,AG-00016,OBSOLETE
YCR502WHI,FIRE ACCY BACK BOX RED ALERT WH CIRC BOX,AG-00055,Finished Goods - Press Moulding
YDAE3WHI,40X16MM EXTERNAL DATA ANGLE,AG-00057,Phase Out HNY
YDAF3WHI,40X16MM FLAT DATA ANGLE,AG-00057,Phase Out HNY
YDAI3WHI,40X16MM INTERNAL DATA ANGLE,AG-00016,OBSOLETE
YEA1WHI,16X16MM SPOUT,AG-00014,Finished Goods - Moulding
YEA2WHI,25X16MM YT/2 SPOUT,AG-00014,Finished Goods - Moulding
YEA3WHI,40X16MM SPOUT,AG-00014,Finished Goods - Moulding
YEP1WHI,16X16MM END CAP,AG-00014,Finished Goods - Moulding
YEP200WHI,32X12.5MM END CAP,AG-00057,Phase Out HNY
YEP2WHI,25X16MM END CAP,AG-00014,Finished Goods - Moulding
YEP3WHI,40X16MM END CAP,AG-00014,Finished Goods - Moulding
YEP4WHI,40X25MM END CAP,AG-00014,Finished Goods - Moulding
YEP5WHI,40X40MM END CAP,AG-00014,Finished Goods - Moulding
YEP6WHI,50X25MM END CAP,AG-00057,Phase Out HNY
YEP7WHI,50X32MM END CAP,AG-00057,Phase Out HNY
YEP8WHI,50 X 50MM END CAP,AG-00014,Finished Goods - Moulding
YST22WHI,25X16/25X16 SIDE TEE,AG-00014,Finished Goods - Moulding
YT12BQWHI,WHITE MINI TRUNKING 16MM X 16MM X 2M,AG-00017,Finished Goods - Extrusion
YT13BQWHI,WHITE MINI TRUNKING 16MM X 16MM X 3M,AG-00017,Finished Goods - Extrusion
YT1D1WHI,TRUNKING 16X16MM 2METRES,AG-00057,Phase Out HNY
YT1WHI,16X16MM TRUNKING,AG-00017,Finished Goods - Extrusion
YT200WHI,32X12.5MM TRUNKING,AG-00057,Phase Out HNY
YT22BQWHI,WHITE MINI TRUNKING 25MM X 16MM X 2M,AG-00017,Finished Goods - Extrusion
YT23BQWHI,WHITE MINI TRUNKING 25MM X 16MM X 3M,AG-00017,Finished Goods - Extrusion
YT2D1WHI,25X16MM TRUNKING 2MT. LONG,AG-00057,Phase Out HNY
YT2EMBQWHI3,MINI TRK B&Q 25MM X 16MM X 3M WHI,AG-00042,Lower Level - Extrusion
YT2EMWHI3,25X16MM TRUNK 3M,AG-00042,Lower Level - Extrusion
YT2WHI,25X16MM TRUNKING,AG-00017,Finished Goods - Extrusion
YT32BQWHI,WHITE MINI TRUNKING 40MM X 16MM X 2M,AG-00017,Finished Goods - Extrusion
YT33BQWHI,WHITE MINI TRUNKING 40MM X 16MM X 3M,AG-00017,Finished Goods - Extrusion
YT3D1WHI,TRUNKING 40X16MM 2METRES,AG-00057,Phase Out HNY
YT3EMBQWHI2,MINI TRK B&Q 40MM X 16MM X 2M WHI,AG-00042,Lower Level - Extrusion
YT3EMBQWHI3,MINI TRK B&Q 40MM X 16MM X 3M WHI,AG-00042,Lower Level - Extrusion
YT3WHI,40X16MM TRUNKING,AG-00017,Finished Goods - Extrusion
YT42BQWHI,WHITE MINI TRUNKING 40MM X 25MM X 2M,AG-00017,Finished Goods - Extrusion
YT43BQWHI,WHITE MINI TRUNKING 40MM X 25MM X 3M,AG-00017,Finished Goods - Extrusion
YT4D1WHI,TRUNKING 40X25MM 2METRES,AG-00057,Phase Out HNY
YT4EMBQWHI2,MINI TRK B&Q 40MM X 25MM X 2M WHI,AG-00042,Lower Level - Extrusion
YT4EMBQWHI3,MINI TRK B&Q 40MM X 25MM X 3M WHI,AG-00042,Lower Level - Extrusion
YT4WHI,40X25MM TRUNKING,AG-00017,Finished Goods - Extrusion
YT5D1WHI,TRUNKING 40X40MM 2METRES,AG-00016,OBSOLETE
YT5WHI,40X40MM TRUNKING,AG-00017,Finished Goods - Extrusion
YT6WHI,50X25MM TRUNKING,AG-00057,Phase Out HNY
YT7WHI,50X32MM TRUNKING,AG-00057,Phase Out HNY
YT82BQWHI,WHITE MINI TRUNKING 50MM X 50MM X 2M,AG-00017,Finished Goods - Extrusion
YT8EMBQWHI2,MINI TRK B&Q 50MM X 50MM X 2M WHI,AG-00042,Lower Level - Extrusion
YT8EMWHI2,MINI TRUNKING 50X50M X 2M,AG-00042,Lower Level - Extrusion
YT8EMWHI3,51 X 50MM TRUNK 3M,AG-00042,Lower Level - Extrusion
YT8WHI,50X50MM TRUNKING,AG-00017,Finished Goods - Extrusion
YTF1WHI,16MMX16MM FLAT TEE,AG-00014,Finished Goods - Moulding
YTF200WHI,32X12.5MM FLAT TEE,AG-00016,OBSOLETE
YTF21WHI,25X16/16X16 FLAT TEE,AG-00057,Phase Out HNY
YTF22WHI,25X16/25X16 FLAT TEE,AG-00014,Finished Goods - Moulding
YTF3WHI,40MMX16MM FLAT TEE,AG-00014,Finished Goods - Moulding
YTF42WHI,YT/4-YT/2 TEE,AG-00014,Finished Goods - Moulding
YTF4WHI,40MMX25MM FLAT TEE,AG-00014,Finished Goods - Moulding
YTF5WHI,40X40MM FLAT TEE,AG-00014,Finished Goods - Moulding
YTF6WHI,50X25MM FLAT TEE,AG-00057,Phase Out HNY
YTF8WHI,50 X 50MM FLAT TEE,AG-00014,Finished Goods - Moulding
ZT4EMWHI3,TRUNK 40X25MM 2COMP 3M,AG-00042,Lower Level - Extrusion
ZT4WHI,40X25MM TWO/COMP TRUNKING,AG-00057,Phase Out HNY
